471,i_lmin_sp,0,1573790816
472,i_hmax_sp,1573790816,1573722084
473,i_hmin_sp,0,1573790816
474,i_hhmax_sp,1573790816,1573722084
475,i_hhmin_sp,0,1573790816
476,i_prec0val0_basic,1573790816,0
477,i_prec0val0_implicit,1573790816,0
478,i_prec0val0_w,0,1573790816
479,i_prec0val0_w_impl,0,1573790816
480,i_prec0val0_wlj,0,1573790816
481,i_prec0val0_wlj_impl,0,1573790816
482,i_prec0val0_as,0,1573790816
483,i_prec0val0_as_impl,0,1573790816
484,i_prec0val0_was,0,1573790816
485,i_prec0val0_was_impl,0,1573790816
486,i_prec0val0_waslj,0,1573790816
487,i_prec0val0_waslj_impl,0,1573790816
492,d_basic_i_pos,1573790816,1573598257
493,d_basic_i_neg,0,1573790816
494,d_basic_i_zero,1573790816,1573598257
495,d_basic_i_onlypos,1573790816,1573598257
496,d_basic_i_onlyneg,0,1573790816
497,d_basic_i_onlyzero,1573790816,1573598257
498,d_intmax,1573790816,1573598257
499,d_intmin,1573790816,1573598257
500,d_as_pos,1573790816,1573722084
501,d_as_neg,0,1573790816
502,d_intmax_as,1573790816,1573722084
503,d_width_pos_fits,1573790816,1573722084
504,d_width_neg_fits,0,1573790816
505,d_width_zero_fits,1573790816,1573722084
506,d_width_pos_exactfit,1573790816,1573598257
507,d_width_neg_exactfit,0,1573790816
508,d_width_pos_nofit,1573790816,1573598257
509,d_width_neg_nofit,0,1573790816
510,d_width_pos_fits_lj,1573790816,1573722084
511,d_width_neg_fits_lj,0,1573790816
512,d_width_zero_fits_lj,1573790816,1573722084
513,d_width_pos_exactfit_lj,1573790816,1573598257
514,d_width_neg_exactfit_lj,0,1573790816
515,d_width_pos_nofit_lj,1573790816,1573598257
516,d_width_neg_nofit_lj,0,1573790816
517,d_width_as_pos,1573790816,1573722084
518,d_width_as_zero,1573790816,1573722084
519,d_width_intmax_as,0,1573790816
520,d_prec_fits_pos,0,1573790816
521,d_prec_fits_neg,0,1573790816
522,d_prec_fits_zero,0,1573790816
523,d_prec_exactfit_pos,0,1573790816
524,d_prec_exactfit_neg,0,1573790816
525,d_prec_nofit_pos,0,1573790816
526,d_prec_nofit_neg,0,1573790816
527,d_prec_as_pos,0,1573790816
528,d_prec_as_neg,0,1573790816
529,d_prec_as_pos_nofit,0,1573790816
530,d_zp_pos_fits,0,1573790816
531,d_zp_neg_fits,0,1573790816
532,d_zp_zero_fits,1573790816,1573722084
533,d_zp_pos_exactfit,1573790816,1573598257
534,d_zp_neg_exactfit,0,1573790816
535,d_zp_neg_minus1fit,0,1573790816
536,d_zp_as_fits,1573790816,1573722084
537,d_zp_as_zero,1573790816,1573722084
538,d_prec_width_fit_fit_pos,0,1573790816
539,d_prec_width_fit_fit_neg,0,1573790816
540,d_prec_width_fit_fit_zero,0,1573790816
541,d_prec_width_nofit_fit_pos,0,1573790816
542,d_prec_width_nofit_fit_neg,0,1573790816
543,d_prec_width_fit_nofit_pos,0,1573790816
544,d_prec_width_fit_nofit_neg,0,1573790816
545,d_prec_width_nofit_nofit_pos,0,1573790816
546,d_prec_width_nofit_nofit_neg,0,1573790816
547,d_prec_width_fit_fit_pos_lj,0,1573790816
548,d_prec_width_fit_fit_neg_lj,0,1573790816
549,d_prec_width_fit_fit_zero_lj,0,1573790816
550,d_prec_width_nofit_fit_pos_lj,0,1573790816
551,d_prec_width_nofit_fit_neg_lj,0,1573790816
552,d_prec_width_fit_nofit_pos_lj,0,1573790816
553,d_prec_width_fit_nofit_neg_lj,0,1573790816
554,d_prec_width_nofit_nofit_pos_lj,0,1573790816
555,d_prec_width_nofit_nofit_neg_lj,0,1573790816
556,d_prec_width_fit_fit_pos_as,0,1573790816
557,d_prec_width_fit_fit_neg_as,0,1573790816
558,d_prec_width_fit_fit_zero_as,0,1573790816
559,d_prec_width_nofit_fit_pos_as,0,1573790816
560,d_prec_width_nofit_fit_neg_as,0,1573790816
561,d_prec_width_fit_nofit_pos_as,0,1573790816
562,d_prec_width_fit_nofit_neg_as,0,1573790816
563,d_prec_width_nofit_nofit_pos_as,0,1573790816
564,d_prec_width_nofit_nofit_neg_as,0,1573790816
565,d_prec_width_fit_fit_pos_ljas,0,1573790816
566,d_prec_width_fit_fit_neg_ljas,0,1573790816
567,d_prec_width_fit_fit_zero_ljas,0,1573790816
568,d_prec_width_nofit_fit_pos_ljas,0,1573790816
569,d_prec_width_nofit_fit_neg_ljas,0,1573790816
570,d_prec_width_fit_nofit_pos_ljas,0,1573790816
571,d_prec_width_fit_nofit_neg_ljas,0,1573790816
572,d_prec_width_nofit_nofit_pos_ljas,0,1573790816
573,d_prec_width_nofit_nofit_neg_ljas,0,1573790816
574,d_prec_width_ff_pos_zp,0,1573790816
575,d_prec_width_ff_neg_zp,0,1573790816
576,d_prec_width_ff_zero_zp,0,1573790816
577,d_prec_width_nf_pos_zp,0,1573790816
578,d_prec_width_nf_neg_zp,0,1573790816
